# IDs, i, j, k, m, r, m200, r200, m180, r180
4.840843733800000000e+10 2.885000000000000000e+03 1.506000000000000000e+03 6.020000000000000000e+02 1.568870000000000000e+12 1.200000000000000000e+01 1.187412850524566211e+13 1.300000000000000000e+01 1.606211761871647070e+13 2.200000000000000000e+01
4.355607368800000000e+10 2.596000000000000000e+03 5.910000000000000000e+02 2.160000000000000000e+02 1.570670000000000000e+12 1.200000000000000000e+01 1.107441142457197266e+13 1.300000000000000000e+01 1.521340497452249414e+13 2.200000000000000000e+01
2.041276003800000000e+10 1.216000000000000000e+03 2.847000000000000000e+03 4.070000000000000000e+03 1.571800000000000000e+12 1.200000000000000000e+01 1.090590651927147852e+13 1.300000000000000000e+01 1.551091213784328711e+13 2.200000000000000000e+01
4.575005943100000000e+10 2.726000000000000000e+03 3.752000000000000000e+03 4.230000000000000000e+02 1.572840000000000000e+12 1.300000000000000000e+01 1.114423276990691602e+13 1.300000000000000000e+01 1.502400010744798438e+13 2.200000000000000000e+01
1.907061144800000000e+10 1.136000000000000000e+03 2.854000000000000000e+03 4.088000000000000000e+03 1.573670000000000000e+12 1.200000000000000000e+01 1.140419719778083203e+13 1.300000000000000000e+01 1.613043335601190625e+13 2.200000000000000000e+01
3.891663767500000000e+10 2.319000000000000000e+03 2.508000000000000000e+03 1.003000000000000000e+03 1.577640000000000000e+12 1.100000000000000000e+01 7.079307522124195312e+12 1.100000000000000000e+01 1.037882907264019531e+13 1.900000000000000000e+01
5.547790272400000000e+10 3.306000000000000000e+03 3.033000000000000000e+03 3.460000000000000000e+03 1.580340000000000000e+12 1.200000000000000000e+01 1.081434615638351758e+13 1.300000000000000000e+01 1.522089543950413672e+13 2.200000000000000000e+01
1.205124859500000000e+10 7.180000000000000000e+02 1.271000000000000000e+03 1.491000000000000000e+03 1.580950000000000000e+12 1.000000000000000000e+01 1.101814972201544922e+13 1.300000000000000000e+01 1.404025599558278125e+13 2.100000000000000000e+01
4.656088951000000000e+09 2.770000000000000000e+02 2.148000000000000000e+03 1.911000000000000000e+03 1.582510000000000000e+12 1.200000000000000000e+01 3.095385995943766602e+12 1.000000000000000000e+01 4.064651315053658691e+12 1.400000000000000000e+01
6.415214461600000000e+10 3.823000000000000000e+03 3.136000000000000000e+03 2.792000000000000000e+03 1.585300000000000000e+12 1.100000000000000000e+01 7.001773942752290039e+12 1.100000000000000000e+01 1.424108639065769531e+13 2.100000000000000000e+01
4.010271682000000000e+09 2.390000000000000000e+02 1.260000000000000000e+02 9.620000000000000000e+02 1.585550000000000000e+12 1.200000000000000000e+01 7.442985670672895508e+12 1.100000000000000000e+01 1.195967985710267578e+13 2.000000000000000000e+01
3.793505885400000000e+10 2.261000000000000000e+03 4.320000000000000000e+02 4.006000000000000000e+03 1.594910000000000000e+12 1.100000000000000000e+01 1.120996991543105469e+13 1.300000000000000000e+01 1.426781793837993555e+13 2.100000000000000000e+01
2.119041154600000000e+10 1.263000000000000000e+03 1.920000000000000000e+02 1.306000000000000000e+03 1.599900000000000000e+12 1.100000000000000000e+01 1.156826035601963672e+13 1.300000000000000000e+01 1.584059472380948047e+13 2.200000000000000000e+01
4.326845357100000000e+10 2.579000000000000000e+03 3.000000000000000000e+00 1.219000000000000000e+03 1.599930000000000000e+12 1.100000000000000000e+01 1.327951332975238477e+13 1.400000000000000000e+01 1.573952758964918750e+13 2.200000000000000000e+01
1.537995647800000000e+10 9.160000000000000000e+02 2.936000000000000000e+03 7.660000000000000000e+02 1.608020000000000000e+12 1.100000000000000000e+01 1.147759725538065820e+13 1.300000000000000000e+01 1.565582120225751758e+13 2.200000000000000000e+01
2.082597936500000000e+10 1.241000000000000000e+03 1.331000000000000000e+03 2.533000000000000000e+03 1.608190000000000000e+12 1.200000000000000000e+01 1.165402157206885156e+13 1.300000000000000000e+01 1.614434809632193359e+13 2.200000000000000000e+01
4.421581837000000000e+09 2.630000000000000000e+02 2.239000000000000000e+03 3.085000000000000000e+03 1.608400000000000000e+12 1.100000000000000000e+01 1.178766871872643750e+13 1.300000000000000000e+01 1.560885010019307031e+13 2.200000000000000000e+01
1.642631163900000000e+10 9.790000000000000000e+02 3.450000000000000000e+02 4.055000000000000000e+03 1.609840000000000000e+12 1.200000000000000000e+01 5.564955613179514648e+12 1.000000000000000000e+01 1.421075039775098828e+13 2.100000000000000000e+01
6.798777163600000000e+10 4.052000000000000000e+03 1.585000000000000000e+03 2.440000000000000000e+02 1.610950000000000000e+12 1.200000000000000000e+01 1.146880890462034375e+13 1.300000000000000000e+01 2.011450565431811328e+13 2.400000000000000000e+01
4.269855614500000000e+10 2.545000000000000000e+03 1.320000000000000000e+02 7.530000000000000000e+02 1.618490000000000000e+12 1.200000000000000000e+01 9.181395067086585938e+12 1.200000000000000000e+01 1.527098701996925977e+13 2.200000000000000000e+01
5.658501459800000000e+10 3.372000000000000000e+03 2.988000000000000000e+03 3.398000000000000000e+03 1.618960000000000000e+12 1.200000000000000000e+01 3.439016005662360840e+12 1.000000000000000000e+01 7.620769253226634766e+12 1.700000000000000000e+01
7.789284347000000000e+09 4.640000000000000000e+02 1.136000000000000000e+03 3.067000000000000000e+03 1.624220000000000000e+12 1.300000000000000000e+01 6.290221329196558594e+12 1.100000000000000000e+01 1.413583760854100586e+13 2.100000000000000000e+01
1.520414190000000000e+08 9.000000000000000000e+00 2.550000000000000000e+02 1.995000000000000000e+03 1.624550000000000000e+12 1.300000000000000000e+01 9.445572458350396484e+12 1.200000000000000000e+01 1.585682398010874219e+13 2.200000000000000000e+01
2.690627586100000000e+10 1.603000000000000000e+03 3.027000000000000000e+03 2.100000000000000000e+01 1.625650000000000000e+12 1.200000000000000000e+01 1.149417707768243555e+13 1.300000000000000000e+01 1.708424280706984375e+13 2.300000000000000000e+01
1.665636925000000000e+10 9.920000000000000000e+02 3.264000000000000000e+03 1.634000000000000000e+03 1.631860000000000000e+12 1.200000000000000000e+01 1.163085896896759766e+13 1.300000000000000000e+01 1.659759375688177539e+13 2.200000000000000000e+01
1.573240104100000000e+10 9.370000000000000000e+02 2.966000000000000000e+03 9.130000000000000000e+02 1.632940000000000000e+12 1.100000000000000000e+01 9.100746020764705078e+12 1.200000000000000000e+01 1.514995573616649219e+13 2.200000000000000000e+01
6.355939724100000000e+10 3.788000000000000000e+03 1.782000000000000000e+03 3.961000000000000000e+03 1.634270000000000000e+12 1.300000000000000000e+01 5.017252264903155273e+12 1.100000000000000000e+01 9.089644374691402344e+12 1.800000000000000000e+01
4.679830862400000000e+10 2.789000000000000000e+03 1.624000000000000000e+03 1.296000000000000000e+03 1.636440000000000000e+12 1.200000000000000000e+01 1.125666066629453320e+13 1.300000000000000000e+01 1.607047877370079688e+13 2.200000000000000000e+01
6.389862513400000000e+10 3.808000000000000000e+03 2.682000000000000000e+03 1.134000000000000000e+03 1.637980000000000000e+12 1.200000000000000000e+01 1.151556574487005273e+13 1.300000000000000000e+01 1.597458086982286328e+13 2.200000000000000000e+01
1.847892392000000000e+10 1.101000000000000000e+03 1.760000000000000000e+03 1.440000000000000000e+02 1.640920000000000000e+12 1.200000000000000000e+01 1.184477121877778906e+13 1.300000000000000000e+01 1.727791866488499219e+13 2.300000000000000000e+01
1.042648468900000000e+10 6.210000000000000000e+02 1.912000000000000000e+03 2.001000000000000000e+03 1.642120000000000000e+12 1.200000000000000000e+01 1.172967686677534180e+13 1.300000000000000000e+01 1.539174346789211523e+13 2.200000000000000000e+01
2.075152468800000000e+10 1.236000000000000000e+03 3.634000000000000000e+03 8.480000000000000000e+02 1.647690000000000000e+12 1.200000000000000000e+01 1.207729094725551562e+13 1.300000000000000000e+01 1.633301785798445312e+13 2.200000000000000000e+01
8.860858929000000000e+09 5.280000000000000000e+02 6.070000000000000000e+02 2.609000000000000000e+03 1.649270000000000000e+12 1.300000000000000000e+01 1.145547829604858789e+13 1.300000000000000000e+01 1.614177340443759766e+13 2.200000000000000000e+01
9.072584180000000000e+09 5.400000000000000000e+02 3.146000000000000000e+03 1.524000000000000000e+03 1.666130000000000000e+12 1.300000000000000000e+01 1.122804975498741406e+13 1.300000000000000000e+01 1.651509508646896680e+13 2.200000000000000000e+01
2.629814367700000000e+10 1.567000000000000000e+03 2.013000000000000000e+03 9.570000000000000000e+02 1.672460000000000000e+12 1.300000000000000000e+01 1.168378318008037109e+13 1.300000000000000000e+01 1.711933146052996289e+13 2.300000000000000000e+01
3.012359862200000000e+10 1.795000000000000000e+03 2.074000000000000000e+03 7.980000000000000000e+02 1.676860000000000000e+12 1.200000000000000000e+01 1.181193264152413672e+13 1.300000000000000000e+01 1.752306717436479102e+13 2.300000000000000000e+01
5.883263690300000000e+10 3.506000000000000000e+03 2.860000000000000000e+03 3.047000000000000000e+03 1.676860000000000000e+12 1.200000000000000000e+01 9.917637024343125000e+12 1.200000000000000000e+01 1.562323100980375000e+13 2.200000000000000000e+01
4.490331619200000000e+10 2.676000000000000000e+03 1.827000000000000000e+03 2.784000000000000000e+03 1.680190000000000000e+12 1.100000000000000000e+01 1.176604705937812891e+13 1.300000000000000000e+01 1.625720892121608984e+13 2.200000000000000000e+01
1.545645444900000000e+10 9.210000000000000000e+02 1.132000000000000000e+03 1.841000000000000000e+03 1.681340000000000000e+12 1.200000000000000000e+01 1.187879552798948438e+13 1.300000000000000000e+01 1.558660464603259570e+13 2.200000000000000000e+01
5.466285410100000000e+10 3.258000000000000000e+03 6.550000000000000000e+02 1.493000000000000000e+03 1.683380000000000000e+12 1.200000000000000000e+01 1.115766464889629883e+13 1.300000000000000000e+01 1.570660167455097656e+13 2.200000000000000000e+01
3.725189776000000000e+09 2.220000000000000000e+02 1.580000000000000000e+02 6.560000000000000000e+02 1.684880000000000000e+12 1.200000000000000000e+01 1.128451472032616797e+13 1.300000000000000000e+01 1.625287480375800391e+13 2.200000000000000000e+01
3.312011528000000000e+09 1.970000000000000000e+02 1.684000000000000000e+03 2.312000000000000000e+03 1.696900000000000000e+12 1.300000000000000000e+01 8.873225874902755859e+12 1.200000000000000000e+01 1.629705202723316992e+13 2.200000000000000000e+01
1.949328709100000000e+10 1.161000000000000000e+03 3.647000000000000000e+03 1.203000000000000000e+03 1.699780000000000000e+12 1.100000000000000000e+01 1.122826340617009375e+13 1.300000000000000000e+01 1.620268432650137695e+13 2.200000000000000000e+01
1.799410522100000000e+10 1.072000000000000000e+03 2.180000000000000000e+03 3.890000000000000000e+02 1.702020000000000000e+12 1.200000000000000000e+01 1.135642103463900781e+13 1.300000000000000000e+01 1.536023037593904297e+13 2.200000000000000000e+01
5.323936515400000000e+10 3.173000000000000000e+03 1.283000000000000000e+03 3.618000000000000000e+03 1.704090000000000000e+12 1.200000000000000000e+01 1.232674625016089258e+13 1.300000000000000000e+01 1.783995269651689062e+13 2.300000000000000000e+01
4.634460702300000000e+10 2.762000000000000000e+03 1.449000000000000000e+03 1.327000000000000000e+03 1.705130000000000000e+12 1.300000000000000000e+01 1.133283752950999805e+13 1.300000000000000000e+01 1.777884837213320312e+13 2.300000000000000000e+01
6.763345185800000000e+10 4.031000000000000000e+03 1.097000000000000000e+03 8.500000000000000000e+02 1.706260000000000000e+12 1.200000000000000000e+01 1.209869442242716016e+13 1.300000000000000000e+01 1.662626283672875586e+13 2.200000000000000000e+01
2.004259235800000000e+10 1.194000000000000000e+03 2.587000000000000000e+03 1.020000000000000000e+02 1.710970000000000000e+12 1.200000000000000000e+01 1.209726551234937695e+13 1.300000000000000000e+01 1.770126353819004688e+13 2.300000000000000000e+01
2.892158688300000000e+10 1.723000000000000000e+03 3.526000000000000000e+03 1.219000000000000000e+03 1.731950000000000000e+12 1.300000000000000000e+01 1.159327338210464453e+13 1.300000000000000000e+01 1.772128360704557422e+13 2.300000000000000000e+01
3.032686825900000000e+10 1.807000000000000000e+03 2.548000000000000000e+03 2.339000000000000000e+03 1.734640000000000000e+12 1.200000000000000000e+01 1.201897226157904492e+13 1.300000000000000000e+01 1.765350816328287891e+13 2.300000000000000000e+01
1.226157873900000000e+10 7.300000000000000000e+02 3.469000000000000000e+03 2.035000000000000000e+03 1.735330000000000000e+12 1.200000000000000000e+01 2.471070548504333008e+12 1.000000000000000000e+01 1.392272880263853320e+13 2.100000000000000000e+01
3.006314258100000000e+10 1.791000000000000000e+03 3.698000000000000000e+03 1.717000000000000000e+03 1.739910000000000000e+12 1.100000000000000000e+01 4.922986811035706055e+12 1.000000000000000000e+01 7.116413510295483398e+12 1.700000000000000000e+01
1.369583677700000000e+10 8.160000000000000000e+02 1.374000000000000000e+03 6.170000000000000000e+02 1.743120000000000000e+12 1.300000000000000000e+01 1.246711009296913086e+13 1.300000000000000000e+01 1.754436031883506836e+13 2.300000000000000000e+01
2.955075709900000000e+10 1.761000000000000000e+03 1.484000000000000000e+03 1.259000000000000000e+03 1.743240000000000000e+12 1.100000000000000000e+01 1.224087474629866797e+13 1.300000000000000000e+01 1.821645103476307422e+13 2.300000000000000000e+01
6.429783617000000000e+09 3.830000000000000000e+02 1.003000000000000000e+03 1.601000000000000000e+03 1.748090000000000000e+12 1.200000000000000000e+01 1.173248375843114648e+13 1.300000000000000000e+01 1.808272709791142969e+13 2.300000000000000000e+01
4.292560261500000000e+10 2.558000000000000000e+03 2.315000000000000000e+03 1.847000000000000000e+03 1.751780000000000000e+12 1.100000000000000000e+01 1.341118648952983789e+13 1.400000000000000000e+01 1.710170415257768555e+13 2.300000000000000000e+01
5.652244215500000000e+10 3.369000000000000000e+03 0.000000000000000000e+00 1.451000000000000000e+03 1.757980000000000000e+12 1.500000000000000000e+01 7.327609276787437500e+12 1.300000000000000000e+01 1.621177265593180273e+13 2.200000000000000000e+01
2.739533783300000000e+10 1.632000000000000000e+03 3.642000000000000000e+03 3.689000000000000000e+03 1.759480000000000000e+12 1.100000000000000000e+01 1.238406924253667969e+13 1.300000000000000000e+01 1.983222173971883594e+13 2.400000000000000000e+01
7.879698333000000000e+09 4.690000000000000000e+02 2.730000000000000000e+03 1.949000000000000000e+03 1.761720000000000000e+12 1.200000000000000000e+01 1.156868956390849609e+13 1.300000000000000000e+01 1.741485943332946484e+13 2.300000000000000000e+01
3.889365215000000000e+09 2.310000000000000000e+02 3.376000000000000000e+03 2.230000000000000000e+02 1.761860000000000000e+12 1.300000000000000000e+01 1.177551535576488086e+13 1.300000000000000000e+01 1.859803500285913672e+13 2.300000000000000000e+01
1.858181108900000000e+10 1.107000000000000000e+03 2.302000000000000000e+03 3.985000000000000000e+03 1.765420000000000000e+12 1.200000000000000000e+01 1.249780133960408984e+13 1.300000000000000000e+01 1.838381171193097656e+13 2.300000000000000000e+01
1.658737652900000000e+10 9.880000000000000000e+02 2.804000000000000000e+03 1.937000000000000000e+03 1.770050000000000000e+12 1.200000000000000000e+01 9.788343699497666016e+12 1.200000000000000000e+01 1.664187099068698047e+13 2.200000000000000000e+01
5.077462897700000000e+10 3.026000000000000000e+03 1.653000000000000000e+03 2.673000000000000000e+03 1.772440000000000000e+12 1.100000000000000000e+01 1.243667327710819531e+13 1.300000000000000000e+01 1.639983724673154688e+13 2.200000000000000000e+01
1.757487945500000000e+10 1.047000000000000000e+03 2.230000000000000000e+03 2.230000000000000000e+02 1.775460000000000000e+12 1.300000000000000000e+01 1.207386067521288281e+13 1.300000000000000000e+01 1.832890229882005859e+13 2.300000000000000000e+01
